Q1,Q2,Q3,Q4,Q5,Q6,id
[1],[4],[],[0],[],[1] ,abs19400
[1],[2 3],[2],[],[],[0] ,abs03355
[1],[2],[],[0],[],[1] ,abs19049
[1],[5],[],[0],[],[1] ,abs21022
[1],[4],[],[],[],[1] ,abs14955
[1],[4 5],[],[0],[],[0] ,abs19364
[1],[5],[],[0],[],[0] ,abs02654
[1],[5 6],[],[0],[],[0] ,abs08054
[1],[3],[],[0],[],[0] ,abs18864
[1],[3],[],[0],[1],[1] ,abs20410
[0],[],[],[],[],[1] ,abs01781
[1],[4 6],[2],[0],[],[0] ,abs09352
[1],[3 7],[1],[0],[1],[1] ,abs16109
[1],[5 6],[],[0],[],[0] ,abs21259
[1],[5],[],[0],[],[0] ,abs13452
[1],[5 6],[],[0],[],[0] ,abs09724
[1],[2],[],[],[],[1] ,abs02068
[1],[3],[],[0],[1],[1] ,abs20548
[0],[],[],[],[],[1] ,abs14191
[1],[4 5 6],[],[0],[],[0] ,abs13446
[0],[],[],[],[],[0] ,abs04297
[1],[],[2],[0],[],[1] ,abs21605
[1],[],[2],[0],[],[1] ,abs06648
[1],[4 5],[],[],[],[1] ,abs11249
[0],[],[],[],[],[1] ,abs18605
[0],[],[],[],[],[0] ,abs18050
[1],[4 5 6],[],[0],[1],[1] ,abs08676
[1],[2],[2],[0],[],[1] ,abs18388
[1],[3],[2],[0],[1],[1] ,abs04526
[1],[6 7],[],[0],[],[0] ,abs19641
[1],[0],[],[0],[],[1] ,abs05204
[1],[3],[],[0],[1],[1] ,abs01337
[1],[4 5 6],[2],[0],[],[0] ,abs16167
[0],[],[],[],[0],[1] ,abs00321
[0],[],[],[],[],[0] ,abs03772
[1],[6],[],[0],[],[1] ,abs05189
[1],[2 3 6],[1],[15],[],[0] ,abs20732
[0],[],[],[],[],[1] ,abs04983
[1],[3],[1],[0],[],[1] ,abs04883
[1],[5 7],[],[0],[],[0] ,abs14641
[1],[7],[],[0],[],[0] ,abs20195
[0],[],[],[],[],[1] ,abs21453
[1],[1 2],[1],[7],[1],[1] ,abs21623
[0],[],[],[],[],[1] ,abs00157
[1],[6],[1],[],[],[1] ,abs00604
[1],[1 2],[],[7],[1],[1] ,abs09989
[1],[6],[],[0],[],[1] ,abs05000
[1],[5 6 7],[],[0],[],[0] ,abs05951
[1],[5 6],[1],[0],[1],[0] ,abs06202
[1],[2],[],[],[],[1] ,abs14395
[1],[1 2],[],[22],[1],[1] ,abs09986
[1],[6],[],[0],[],[0] ,abs01721
[1],[4 6],[],[0],[],[1] ,abs15696
[1],[1 3 4 5 6],[],[],[1],[1] ,abs14384
[1],[],[],[],[],[1] ,abs01269
[1],[],[],[],[],[0] ,abs06466
[1],[2],[],[0],[],[1] ,abs04419
[1],[5 6],[1],[0],[],[0] ,abs11638
[1],[3],[],[0],[],[1] ,abs18947
[1],[4 5],[],[0],[],[0] ,abs21320
[1],[4 5 6],[],[0],[],[0] ,abs06562
[1],[],[2],[0],[],[1] ,abs16974
[1],[3],[1],[0],[1],[1] ,abs19740
[1],[4 5],[2],[0],[1],[0] ,abs12264
[1],[2],[2],[],[],[1] ,abs18305
[1],[4 5],[1],[0],[],[0] ,abs14685
[1],[5 6],[],[0],[],[0] ,abs05359
[1],[3],[2],[0],[1],[1] ,abs18902
[0],[],[],[],[],[0] ,abs15020
[1],[6],[],[0],[],[0] ,abs04987
[1],[],[],[0],[],[1] ,abs20486
[1],[2],[],[],[],[1] ,abs03164
[1],[],[],[],[],[1] ,abs18452
[1],[4 5 6],[],[0],[],[0] ,abs08897
[1],[6],[2],[0],[],[1] ,abs13776
[1],[5],[2],[0],[],[0] ,abs04001
[1],[2],[2],[0],[],[1] ,abs05109
[1],[6],[1],[0],[],[1] ,abs19018
[0],[],[],[],[],[1] ,abs14356
[1],[5],[2],[0],[],[0] ,abs11548
[1],[4 5],[1],[0],[],[0] ,abs06270
[1],[],[],[0],[],[1] ,abs17658
[1],[4 5 6],[],[0],[],[1] ,abs21189
[1],[],[2],[0],[],[1] ,abs17084
[1],[5],[1],[0],[],[0] ,abs06395
[1],[5],[1],[0],[],[0] ,abs07626
[1],[6],[],[],[],[1] ,abs00499
[1],[6],[],[],[],[1] ,abs21115
[1],[4],[1],[],[1],[1] ,abs00881
[1],[6],[2],[0],[],[0] ,abs01215
[1],[3 6],[],[0],[1],[1] ,abs00073
[1],[3],[2],[0],[1],[1] ,abs03407
[1],[2],[],[0],[],[1] ,abs06576
[1],[5],[1],[0],[],[0] ,abs08606
[1],[6],[],[0],[],[1] ,abs01844
[1],[4 5 6],[2],[0],[],[0] ,abs16681
[1],[5 6],[],[0],[],[0] ,abs12920
[1],[5],[2],[0],[],[0] ,abs07964
[1],[6],[],[0],[],[1] ,abs19985
[1],[6],[2],[0],[],[0] ,abs04198
[1],[1 2],[],[7],[],[1] ,abs03503
[1],[5 6],[],[0],[],[0] ,abs17526
[1],[2],[2],[0],[],[1] ,abs18318
[1],[5],[],[0],[],[0] ,abs10803
[1],[4],[1],[],[],[0] ,abs13393
[1],[6],[],[0],[],[0] ,abs20098
[1],[6],[],[0],[],[0] ,abs10405
[1],[5 6],[],[0],[],[0] ,abs15275
[1],[4 5],[2],[0],[],[1] ,abs14676
[1],[6],[1],[0],[],[0] ,abs03860
[1],[5 6],[1],[0],[],[0] ,abs13258
[1],[4],[],[0],[],[1] ,abs11450
[1],[4 5 6],[2],[0],[],[0] ,abs11239
[1],[6],[2],[0],[],[0] ,abs01643
[1],[4 6],[],[0],[],[0] ,abs11476
[0],[],[],[],[],[0] ,abs15962
[1],[6],[],[0],[],[0] ,abs14958
[0],[],[],[],[],[1] ,abs16996
[1],[5 6],[1],[0],[],[0] ,abs07570
[1],[4 5],[],[0],[],[1] ,abs16863
[1],[1 2],[],[34],[],[0] ,abs09826
[1],[4 5 6],[],[],[1],[0] ,abs10852
[1],[5 6],[],[0],[],[0] ,abs13375
[1],[4 5],[],[0],[],[0] ,abs07202
[1],[4 5 6],[2],[0],[],[0] ,abs16129
[1],[4 5],[],[0],[],[0] ,abs09278
[1],[],[],[],[],[1] ,abs00324
[1],[5 6],[1],[0],[],[0] ,abs09720
[1],[5],[],[0],[],[0] ,abs09568
[0],[],[],[],[],[1] ,abs10316
[1],[3 4 5],[1],[0],[1],[1] ,abs09172
[1],[4 5],[],[],[],[1] ,abs15622
[1],[4 5 6],[],[0],[],[0] ,abs16504
[1],[4 5],[],[0],[],[0] ,abs19116
[1],[6],[],[0],[],[0] ,abs20040
[1],[6],[],[0],[],[1] ,abs01958
[1],[6],[],[0],[],[0] ,abs03359
[1],[6],[],[],[],[0] ,abs01594
[1],[3 6],[1],[0],[],[0] ,abs20802
[1],[5],[],[0],[],[0] ,abs07298
[1],[5 6],[1],[0],[],[0] ,abs14907
[1],[6],[],[0],[],[1] ,abs09717
[1],[5],[1],[0],[1],[1] ,abs07806
[0],[],[],[],[],[1] ,abs09814
[1],[6],[2],[0],[],[0] ,abs15976
[1],[2],[2],[],[],[1] ,abs06944
[1],[1 2 4 5 6],[],[],[],[1] ,abs11578
[1],[1 2],[],[22],[1],[1] ,abs20417
[0],[],[],[],[],[1] ,abs01688
[1],[5],[1],[0],[],[0] ,abs12517
[1],[1 2],[2],[40],[],[0] ,abs04610
[1],[],[],[],[],[1] ,abs13766
[1],[2],[2],[18],[],[1] ,abs04494
[1],[6],[],[0],[],[1] ,abs02662
[1],[6],[2],[0],[],[1] ,abs20220
[1],[4 5 6],[],[0],[],[0] ,abs09393
[1],[7],[2],[0],[],[0] ,abs19283
[1],[5],[1],[0],[],[0] ,abs07102
[1],[3 6],[],[0],[],[0] ,abs19963
[0],[],[],[],[],[1] ,abs10232
[1],[3 5],[],[0],[],[0] ,abs20568
[1],[6],[],[0],[],[0] ,abs18995
[1],[2],[],[25],[],[0] ,abs22028
[1],[4 5 6],[2],[0],[],[1] ,abs08165
[1],[6],[],[0],[],[0] ,abs19917
[1],[6],[],[0],[],[0] ,abs03893
[1],[4 5],[1],[0],[],[0] ,abs08442
[1],[6],[],[0],[],[0] ,abs11387
[1],[4 5 6],[1],[0],[],[0] ,abs13358
[1],[6],[2],[0],[],[0] ,abs12984
[1],[2],[],[3],[],[1] ,abs18612
[1],[5],[],[0],[],[0] ,abs07892
[1],[2],[],[],[1],[1] ,abs18415
[1],[6],[],[0],[],[1] ,abs21227
[1],[4 5 6],[1],[0],[],[1] ,abs05360
[1],[6],[2],[0],[1],[1] ,abs00438
[1],[6],[],[0],[],[0] ,abs03433
[1],[4 5],[],[0],[1],[1] ,abs14920
[1],[5],[1],[0],[],[0] ,abs06255
[1],[4 5 6],[],[0],[],[0] ,abs14505
[1],[4 5],[],[0],[],[0] ,abs12053
[1],[5 6],[2],[0],[],[0] ,abs12738
[1],[3],[],[0],[],[1] ,abs20653
[1],[4 5],[2],[0],[],[1] ,abs21500
[1],[2 3 5 6],[1],[],[1],[0] ,abs17815
[1],[4 6],[],[0],[],[1] ,abs14546
[1],[4 6],[2],[0],[],[0] ,abs13562
[1],[3 6],[1],[15],[],[0] ,abs05134
[1],[5],[],[0],[],[0] ,abs21400
[1],[4 5],[],[0],[1],[0] ,abs06022
[1],[6],[2],[0],[],[0] ,abs18776
[1],[4 5],[2],[0],[],[1] ,abs08062
[1],[3 6],[],[],[],[1] ,abs19289
[0],[],[],[],[0],[1] ,abs03117
[1],[6],[2],[0],[],[1] ,abs02281
[0],[],[],[],[],[1] ,abs04123
[1],[6 7],[],[0],[],[1] ,abs21258
[1],[3],[],[0],[1],[1] ,abs03692
[0],[],[],[],[0],[1] ,abs11737
[1],[],[],[0],[],[1] ,abs17348
[1],[5],[],[0],[],[1] ,abs09154
[1],[6],[],[0],[],[0] ,abs03675
[1],[3 5],[1],[0],[],[0] ,abs16873
[1],[3],[],[0],[1],[1] ,abs00529
[1],[5 6],[],[0],[],[0] ,abs16506
[1],[2],[2],[0],[],[1] ,abs00931
[1],[6],[2],[0],[],[0] ,abs17124
[1],[6],[],[0],[],[1] ,abs02916
[1],[5 6],[1],[0],[],[0] ,abs15627
[1],[5],[],[0],[],[0] ,abs16503
[1],[6],[2],[0],[],[0] ,abs08534
[1],[4 5 6],[],[0],[],[0] ,abs15950
[1],[5 6],[],[0],[],[0] ,abs18717
[1],[6],[],[0],[],[1] ,abs03393
[1],[1 2],[],[],[],[1] ,abs17790
[1],[4 5],[1],[],[],[1] ,abs11689
[1],[4],[],[0],[],[1] ,abs13856
[1],[4],[],[],[],[1] ,abs12657
[1],[6],[],[0],[],[0] ,abs09285
[1],[4 5 6],[],[0],[],[0] ,abs05809
[1],[7],[2],[0],[],[0] ,abs04136
[1],[5 6],[],[0],[],[0] ,abs07591
[1],[3 5],[],[0],[],[1] ,abs01465
[1],[5 6],[1],[0],[],[0] ,abs06284
[1],[5],[1],[0],[],[0] ,abs16050
[1],[5 6],[],[0],[],[0] ,abs05857
[1],[4],[2],[0],[],[1] ,abs09590
[0],[],[],[],[],[1] ,abs17330
[1],[1 2],[],[7],[],[1] ,abs06520
[0],[],[],[],[],[1] ,abs04647
[1],[5],[],[0],[],[0] ,abs13241
[1],[2],[2],[],[],[1] ,abs14345
[1],[5],[],[0],[],[0] ,abs12877
[1],[4 5],[],[0],[],[0] ,abs04468
[1],[1 2],[],[],[],[1] ,abs21939
[1],[],[],[0],[],[1] ,abs14221
[1],[3],[],[0],[1],[1] ,abs04557
[1],[2],[],[0],[],[1] ,abs17530
[0],[],[],[],[],[1] ,abs03088
[1],[2],[],[12],[1],[1] ,abs19671
[1],[4 5],[1],[0],[],[0] ,abs08634
[1],[4],[],[],[],[1] ,abs06971
[1],[6],[],[0],[],[1] ,abs13700
[1],[1 2],[],[],[],[1] ,abs19511
[1],[6],[2],[0],[],[1] ,abs18818
[0],[],[],[],[],[1] ,abs03252
[1],[6 7],[],[0],[],[0] ,abs00443
[1],[1 2],[],[],[],[1] ,abs06925
[1],[4 5],[1],[0],[],[0] ,abs18082
[0],[],[],[],[],[1] ,abs02575
[0],[],[],[],[],[0] ,abs05041
[1],[3],[],[0],[1],[1] ,abs03251
[1],[],[],[],[],[1] ,abs10007
[1],[4 5 6],[2],[0],[],[0] ,abs12524
[0],[],[],[],[],[0] ,abs21519
[0],[],[],[],[],[0] ,abs12750
[1],[4 5],[1],[0],[],[0] ,abs16738
[1],[5],[],[0],[],[0] ,abs05784
[1],[1 2],[],[],[1],[1] ,abs22114
[1],[3],[],[0],[1],[1] ,abs14331
[1],[3 6],[],[0],[1],[1] ,abs15470
[1],[2],[],[],[],[1] ,abs18562
[1],[4 6 7],[1],[0],[],[1] ,abs17957
[1],[],[],[0],[],[1] ,abs17410
[1],[5],[1],[0],[],[1] ,abs11395
[1],[4 5 6],[],[0],[],[0] ,abs12511
[1],[6],[1],[0],[],[1] ,abs02185
[1],[2],[],[3],[],[1] ,abs06715
[1],[1 2],[],[],[1],[1] ,abs10290
[1],[5 6],[2],[0],[],[0] ,abs15496
[1],[5 6],[],[0],[],[0] ,abs17480
[1],[4 5 6],[2],[0],[1],[0] ,abs07206
[1],[4 6 7],[],[0],[],[1] ,abs09291
[1],[],[],[],[],[1] ,abs17237
[1],[3 4],[2],[0],[1],[1] ,abs08661
[1],[6],[],[0],[1],[0] ,abs19227
[1],[5 6],[],[0],[],[0] ,abs06318
[1],[6],[2],[0],[],[0] ,abs03620
[1],[0],[2],[0],[],[1] ,abs17775
[0],[],[],[],[],[1] ,abs17762
[1],[5],[],[0],[],[0] ,abs16221
[1],[6],[2],[0],[],[1] ,abs08106
[1],[6],[],[0],[],[0] ,abs16287
[1],[3 4 5],[],[0],[1],[1] ,abs08570
[1],[3 6],[],[0],[1],[1] ,abs18671
[1],[3],[],[0],[],[1] ,abs02992
[1],[6],[2],[0],[],[0] ,abs12354
[1],[1 3],[],[],[1],[1] ,abs20324
[1],[4 5 6],[],[0],[],[0] ,abs15227
[1],[4],[],[0],[],[1] ,abs09875
[1],[6],[],[0],[],[0] ,abs19472
[1],[5 6],[],[0],[],[0] ,abs06884
[0],[],[],[],[],[1] ,abs10503
[1],[5],[],[0],[],[0] ,abs16702
[1],[4 5],[1],[0],[],[0] ,abs21670
[1],[5 6],[],[0],[],[0] ,abs11103
[1],[1 2],[2],[14 22],[1],[0] ,abs10552
[1],[7],[],[0],[],[0] ,abs07477
[1],[],[2],[],[],[1] ,abs10258
[1],[6],[],[0],[],[1] ,abs01098
[0],[],[],[],[],[1] ,abs02227
[1],[5 6],[],[0],[],[0] ,abs06349
[1],[4 5 6],[1],[0],[],[0] ,abs08952
[1],[4 5 6],[1],[0],[],[0] ,abs19329
[1],[4 5],[1],[0],[],[0] ,abs16854
[1],[2],[2],[0],[],[0] ,abs02195
[1],[5 6 7],[1],[0],[],[0] ,abs13509
[1],[4 5],[],[0],[],[0] ,abs09404
[1],[2],[],[],[],[1] ,abs17070
[1],[4],[],[],[],[1] ,abs15106
[1],[7],[1],[0],[],[1] ,abs01916
[1],[6],[],[0],[],[0] ,abs01564
[1],[4 5 6],[],[0],[],[1] ,abs16580
[1],[4],[2],[0],[],[0] ,abs16315
[1],[2],[2],[],[1],[1] ,abs09965
[1],[2],[2],[],[],[1] ,abs17696
[1],[4 5 6],[1],[0],[],[1] ,abs13552
[1],[],[],[0],[],[1] ,abs10470
[1],[6],[],[0],[],[0] ,abs03071
[1],[4 5 6],[2],[0],[],[0] ,abs11058
[1],[4 5],[],[],[],[1] ,abs07101
[1],[5 6],[2],[0],[],[0] ,abs07099
[1],[],[2],[0],[],[1] ,abs10196
[1],[2],[],[],[],[1] ,abs17508
[1],[5 6],[],[0],[],[0] ,abs15223
[1],[3],[],[0],[],[0] ,abs19654
[0],[],[],[],[],[1] ,abs19809
[1],[6],[],[0],[],[1] ,abs18970
[1],[5],[],[0],[],[0] ,abs13044
[0],[],[],[],[],[1] ,abs18078
[1],[],[2],[],[1],[0] ,abs18744
[1],[6],[2],[0],[],[0] ,abs14790
[1],[2],[],[0],[],[0] ,abs15201
[1],[5],[1],[0],[],[0] ,abs07790
[1],[6 7],[],[0],[],[1] ,abs19066
[1],[1 2],[],[],[],[0] ,abs16284
[1],[3],[],[0],[],[1] ,abs01955
[0],[],[],[],[],[0] ,abs06393
[1],[],[2],[0],[],[1] ,abs22157
[1],[4 5],[],[0],[],[0] ,abs05767
[1],[6],[],[0],[],[1] ,abs11560
[1],[4 5],[2],[0],[],[0] ,abs08424
[1],[3 6],[],[0],[],[0] ,abs14136
[0],[],[],[],[],[1] ,abs13713
[1],[5],[1],[0],[],[0] ,abs11665
[0],[],[],[],[],[0] ,abs04655
[1],[3 4 5 6],[1],[0],[1],[1] ,abs20388
[0],[],[],[],[],[1] ,abs02159
[1],[6],[2],[0],[1],[1] ,abs22080
[1],[1 2],[],[],[],[1] ,abs10086
[1],[],[2],[0],[],[0] ,abs17421
[1],[],[],[0],[],[1] ,abs17043
[1],[6],[1],[0],[],[0] ,abs16459
[1],[6],[],[0],[],[0] ,abs00400
[0],[],[],[],[],[0] ,abs15468
[1],[4 5 6],[1],[0],[],[0] ,abs11813
[1],[0],[0],[0],[],[0] ,abs13577
[1],[6],[2],[0],[],[1] ,abs10308
[1],[4 5 6 7],[],[0],[],[1] ,abs21855
[1],[5],[1],[0],[1],[1] ,abs11752
[0],[],[],[],[],[0] ,abs01830
[1],[6],[2],[0],[],[1] ,abs17260
[1],[4 5 6],[1],[0],[],[0] ,abs09560
[1],[4 5 6],[2],[0],[],[0] ,abs05946
[1],[5 6],[],[0],[],[0] ,abs09035
[1],[4 5 6],[],[0],[],[0] ,abs08077
[1],[4 5],[],[0],[],[0] ,abs14698
[1],[6],[2],[0],[],[0] ,abs21265
[1],[5],[1],[0],[1],[1] ,abs11260
[1],[6],[],[0],[],[0] ,abs18693
[1],[6],[],[0],[],[1] ,abs19776
[1],[3],[],[0],[],[0] ,abs04010
[1],[5 6],[],[0],[],[0] ,abs07234
[1],[3 6],[],[0],[1],[1] ,abs01862
[1],[3 6],[],[0],[1],[1] ,abs02949
[1],[5],[1],[0],[],[0] ,abs11898
[1],[5],[1],[0],[],[0] ,abs00992
[1],[],[2],[0],[],[1] ,abs04005
[0],[],[],[],[],[0] ,abs08543
[1],[],[],[0],[],[1] ,abs22033
[1],[4 5 6],[2],[0],[],[0] ,abs08946
[1],[4 5 6],[2],[0],[],[0] ,abs05758
[1],[4 5 6 7],[],[0],[],[0] ,abs15181
[1],[4 5],[1],[0],[],[1] ,abs17993
[1],[4 5 6],[2],[0],[],[0] ,abs09797
[1],[6],[2],[0],[],[0] ,abs05626
[1],[5],[],[0],[],[0] ,abs05632
[1],[5 6],[],[0],[],[0] ,abs15695
[0],[],[],[],[],[1] ,abs01163
[1],[5 7],[],[0],[],[0] ,abs05704
[1],[4 5],[1],[0],[1],[0] ,abs16885
[1],[4 5 6],[],[0],[],[0] ,abs13280
[1],[4 5],[],[0],[],[0] ,abs12258
[1],[6],[],[],[],[1] ,abs00401
[1],[3],[],[0],[],[1] ,abs20758
[1],[5],[2],[0],[],[0] ,abs15296
[1],[6],[],[0],[],[1] ,abs03982
[1],[5],[],[0],[],[0] ,abs15320
[1],[4],[],[],[],[1] ,abs10332
[1],[4 5 6],[],[0],[],[1] ,abs07495
[1],[6],[],[0],[],[0] ,abs08287
[1],[6],[2],[0],[],[1] ,abs02113
[1],[6],[],[],[],[1] ,abs18854
[1],[1 2],[],[7 26],[],[1] ,abs06801
[1],[4 5 6],[2],[0],[],[0] ,abs05981
[1],[2 3],[],[],[],[1] ,abs20874
[1],[6],[],[0],[1],[1] ,abs03119
[1],[],[2],[0],[],[1] ,abs10170
[1],[4],[2],[0],[],[1] ,abs00181
[0],[],[],[],[],[1] ,abs02250
[1],[4 5],[],[0],[],[0] ,abs09564
[1],[4 6],[],[],[],[1] ,abs18154
[1],[],[],[],[],[1] ,abs14396
[1],[5 6],[],[],[],[1] ,abs05160
[1],[],[],[0],[],[1] ,abs10102
[0],[],[],[],[],[0] ,abs00198
[1],[4 5 6],[],[0],[],[0] ,abs06321
[1],[6],[2],[0],[],[0] ,abs21492
[1],[],[],[],[],[1] ,abs01972
[1],[2],[2],[],[1],[1] ,abs20695
[0],[],[],[],[1],[1] ,abs01876
[1],[4 5],[1],[0],[1],[0] ,abs07446
[1],[5 6],[1],[0],[1],[0] ,abs09316
[1],[3],[],[0],[],[1] ,abs19001
[1],[5 6],[],[0],[],[0] ,abs08682
[0],[],[],[],[],[1] ,abs13838
[1],[2],[],[0],[],[1] ,abs10080
[1],[5 6],[],[0],[],[0] ,abs09482
[1],[5 7],[],[0],[],[0] ,abs15951
[1],[3 4 5 6],[],[0],[1],[1] ,abs05785
[1],[4 5],[2],[0],[],[1] ,abs13075
[1],[1 2],[],[],[],[1] ,abs06582
[1],[6],[1],[0],[],[0] ,abs02603
[1],[3],[],[0],[1],[1] ,abs15036
[1],[5],[],[0],[],[0] ,abs14604
[1],[5 6],[1],[0],[],[0] ,abs09844
[1],[],[],[0],[],[1] ,abs06879
[1],[2],[2],[12],[1],[1] ,abs00373
[1],[6],[],[0],[],[1] ,abs20072
[0],[],[],[],[],[1] ,abs18327
[0],[],[],[],[],[1] ,abs05214
[1],[4 5],[1],[0],[],[0] ,abs07880
[1],[],[2],[0],[],[1] ,abs06770
[1],[0],[2],[0],[],[0] ,abs11235
[1],[2],[2],[],[],[1] ,abs21751
[1],[6],[],[0],[],[1] ,abs00111
[1],[4 5],[],[0],[],[0] ,abs20023
[1],[5],[],[],[],[1] ,abs04554
[0],[],[],[],[],[1] ,abs01801
[1],[0],[],[0],[],[1] ,abs20310
[1],[7],[1],[0],[],[1] ,abs20208
[1],[],[2],[],[],[1] ,abs17075
[1],[4 5],[],[0],[],[0] ,abs16662
[1],[3],[],[0],[1],[0] ,abs19335
[1],[5],[],[0],[],[0] ,abs08340
[1],[2],[2],[],[],[1] ,abs13488
[1],[5],[2],[0],[],[0] ,abs09428
[1],[],[2],[0],[],[0] ,abs20469
[1],[3],[],[0],[],[0] ,abs08487
[1],[5],[1],[0],[],[0] ,abs09255
[1],[3],[],[0],[],[1] ,abs02209
[0],[],[],[],[],[1] ,abs18218
[1],[5 6],[],[],[1],[0] ,abs09549
[1],[6],[2],[0],[],[1] ,abs04278
[1],[4 5 6],[],[0],[],[0] ,abs06173
[1],[4 6],[],[0],[],[0] ,abs12084
[1],[6],[],[],[],[1] ,abs03287
[0],[],[],[],[],[1] ,abs02572
[1],[6],[2],[0],[],[1] ,abs09939
[1],[2],[1],[],[],[1] ,abs20176
[1],[1 2],[],[],[1],[0] ,abs18912
[1],[],[2],[0],[],[1] ,abs10208
[0],[],[],[],[],[0] ,abs02191
[1],[5 6],[1],[],[],[0] ,abs00435
[1],[2 3],[2],[],[],[0] ,abs20888
[1],[4 5],[],[0],[1],[1] ,abs11365
[1],[],[2],[0],[],[1] ,abs13845
[1],[4],[],[0],[1],[1] ,abs16144
[1],[5],[1],[0],[],[0] ,abs20383
[1],[0],[],[],[0],[0] ,abs06550
[1],[6],[],[0],[],[1] ,abs20575
[1],[5],[1],[0],[1],[0] ,abs17576
[1],[2],[],[],[],[1] ,abs22060
[1],[4 5 6 7],[],[0],[],[1] ,abs06414
[1],[5 6],[],[],[1],[0] ,abs05908
[1],[4 5],[1],[0],[],[0] ,abs12305
[1],[5],[],[0],[],[1] ,abs12177
[0],[],[],[],[],[1] ,abs20008
[1],[5 6],[],[0],[],[0] ,abs16491
[1],[6],[2],[0],[],[0] ,abs11620
[1],[5 6],[2],[0],[],[0] ,abs12420
[1],[4 5 6],[1],[0],[],[0] ,abs14675
[0],[],[],[],[],[1] ,abs10321
[1],[6],[],[0],[],[0] ,abs16385
[1],[2],[],[3],[],[1] ,abs07020
[1],[2 3],[],[16],[],[0] ,abs05015
[1],[1 2],[],[],[],[1] ,abs02133
[1],[1 2],[],[],[1],[0] ,abs18757
[0],[],[],[],[],[1] ,abs03170
[1],[5],[2],[0],[],[0] ,abs07501
[1],[4 5],[1],[0],[],[0] ,abs15576
[1],[5 6],[2],[0],[],[0] ,abs11128
[1],[3],[1],[0],[1],[1] ,abs20137
[1],[3],[],[0],[],[0] ,abs19961
[1],[2 6],[1],[],[],[0] ,abs19892
[1],[3 5 6],[1],[0],[1],[0] ,abs12957
[1],[],[],[],[],[1] ,abs13778
[1],[],[2],[],[],[1] ,abs04119
[1],[3],[],[0],[],[1] ,abs01789
[1],[5],[1],[0],[],[0] ,abs16423
[1],[6],[],[0],[],[0] ,abs20546
[1],[],[2],[0],[],[1] ,abs10578
[1],[6],[2],[0],[],[0] ,abs12641
[1],[],[],[0],[],[1] ,abs20083
[1],[4 5],[],[0],[],[0] ,abs08536
[1],[3 5 6],[],[0],[1],[1] ,abs16265
[1],[4],[],[],[],[1] ,abs10806
[1],[4 5 6],[1],[0],[],[0] ,abs08259
[1],[3],[],[0],[],[1] ,abs21566
[1],[6 7],[],[0],[],[0] ,abs05290
[1],[6],[],[],[],[0] ,abs01223
[1],[6],[2],[0],[],[0] ,abs12868
[1],[2],[],[12],[],[1] ,abs21640
[1],[],[],[0],[],[1] ,abs05186
[1],[6],[2],[0],[],[0] ,abs04731
[1],[4],[],[0],[],[1] ,abs21124
[1],[5 6],[2],[0],[],[0] ,abs12875
[1],[6],[],[],[],[1] ,abs10530
[1],[4 5],[],[0],[],[0] ,abs09839
[1],[4 5],[],[0],[],[0] ,abs16298
[1],[1 2],[],[],[],[1] ,abs06521
[1],[7],[],[0],[],[1] ,abs09982
[1],[5 6 7],[],[0],[],[0] ,abs18651
[1],[6],[2],[0],[1],[1] ,abs03714
[1],[5 6],[2],[],[],[0] ,abs00060
[1],[5],[1],[0],[],[1] ,abs21009
[1],[5 6],[],[0],[],[0] ,abs06085
[1],[2],[],[],[],[1] ,abs10115
[1],[5],[1],[0],[],[0] ,abs13064
[1],[5],[],[0],[],[1] ,abs08528
[1],[],[],[],[],[1] ,abs10719
[1],[],[],[0],[],[1] ,abs10065
[1],[3],[],[0],[],[0] ,abs17117
[1],[3],[2],[0],[1],[1] ,abs12660
[1],[4 5 6 7],[],[0],[],[1] ,abs18634
[1],[5 6],[],[0],[],[0] ,abs00403
[1],[2 3],[],[],[],[1] ,abs02071
[1],[6],[2],[0],[],[1] ,abs17210
[1],[1 2],[],[9],[1],[0] ,abs01817
[0],[],[],[],[],[1] ,abs21516
[0],[],[],[],[],[1] ,abs14678
[1],[4 5],[2],[0],[],[0] ,abs12298
[1],[4 5 6 7],[2],[0],[],[1] ,abs18710
[1],[5 6],[2],[0],[],[0] ,abs08569
[1],[3 7],[],[0],[1],[1] ,abs03384
[1],[3],[2],[0],[],[0] ,abs13998
[1],[5 6],[],[0],[1],[1] ,abs06017
[1],[4],[2],[0],[],[1] ,abs08105
[1],[5],[],[0],[],[0] ,abs02716
[1],[2 3],[],[],[],[0] ,abs00526
[1],[5],[],[0],[],[1] ,abs16656
[1],[5 6],[2],[0],[],[0] ,abs16722
[1],[4],[],[],[],[1] ,abs10902
[1],[2 6],[],[],[1],[1] ,abs11231
[1],[3],[],[0],[1],[1] ,abs19586
[0],[],[],[],[],[1] ,abs18303
[1],[2],[],[],[1],[1] ,abs19852
[1],[6],[],[0],[1],[1] ,abs03654
[1],[4 5],[2],[0],[],[0] ,abs09347
[1],[4 5 6],[],[0],[],[0] ,abs11354
[1],[4 5 6],[],[],[],[1] ,abs11791
[1],[3],[],[0],[],[1] ,abs03664
[1],[4 5 6],[],[0],[],[0] ,abs11031
[1],[6],[2],[0],[],[0] ,abs19012
[0],[],[],[],[0],[1] ,abs16643
[1],[4 5],[1],[0],[],[0] ,abs11732
[0],[],[],[],[],[1] ,abs18513
[1],[],[2],[0],[],[1] ,abs03261
[1],[6],[],[0],[],[0] ,abs03981
